employee_id,hire_date,termination_date,employment_status,job_level,job_family,location,manager_id,organization_id
E03734,2019-11-19,,Active,L4,Data,North America,E01824,ORG017
E03735,2020-11-26,,Active,L5,Marketing,North America,E04720,ORG001
E03736,2021-09-08,,Active,L4,Marketing,Europe,E02106,ORG034
E03737,2024-03-24,,Active,L4,Program Management,Asia Pacific,E04574,ORG012
E03738,2020-08-31,,Active,L3,Sales,Asia Pacific,E03296,ORG018
E03739,2023-03-03,,Active,L3,Operations,Asia Pacific,E01105,ORG017
E03740,2019-02-14,,Active,L6,Data,North America,E04151,ORG025
E03741,2026-09-06,,Active,L2,Product,Asia Pacific,E00128,ORG042
E03742,2020-04-15,,Active,L4,Data,Europe,E00913,ORG008
E03743,2023-01-15,,Active,L3,HR,Europe,E03901,ORG017
E03744,2024-12-25,,Active,L5,Sales,Europe,E04504,ORG034
E03745,2020-12-04,,Active,L4,Finance,North America,E01902,ORG003
E03746,2021-08-19,,Active,L4,Data,North America,E03282,ORG041
E03747,2019-11-14,,Active,L3,Product,Europe,E03477,ORG047
E03748,2023-03-19,,Active,L4,Operations,North America,E03717,ORG030
E03749,2022-11-07,,Active,L6,Software Engineering,Asia Pacific,E04530,ORG047
E03750,2021-11-16,,Active,L4,Data,North America,E00416,ORG020
E03751,2018-04-19,,Active,L4,Product,Europe,E00925,ORG021
E03752,2025-08-09,,Active,L5,Finance,Asia Pacific,E04574,ORG006
E03753,2021-02-27,,Active,L3,Data,North America,E02768,ORG002
E03754,2023-06-12,,Active,L4,Marketing,North America,E02690,ORG012
E03755,2019-04-28,,Active,L3,Operations,Europe,E01975,ORG024
E03756,2026-07-01,,Active,L2,Software Engineering,North America,E01752,ORG025
E03757,2020-07-15,,Active,L5,Data,North America,E01153,ORG011
E03758,2020-12-03,,Active,L6,Marketing,Asia Pacific,E01964,ORG030
E03759,2022-12-16,,Active,L6,Finance,North America,E00341,ORG009
E03760,2018-11-19,,Active,L6,Sales,Europe,E01420,ORG016
E03761,2020-04-13,,Active,L4,HR,North America,E04973,ORG010
E03762,2019-12-19,,Active,L3,Marketing,North America,E00800,ORG034
E03763,2021-10-29,,Active,L4,Marketing,North America,E03698,ORG026
E03764,2020-11-04,,Active,L6,HR,Latin America,E00147,ORG036
E03765,2019-10-19,,Active,L5,Sales,Europe,E03707,ORG003
E03766,2019-07-27,,Leave,L4,Sales,North America,E01246,ORG021
E03767,2026-02-14,,Active,L5,Product,North America,E03520,ORG047
E03768,2025-08-04,,Active,L5,Finance,Europe,E02497,ORG003
E03769,2023-10-11,,Active,L6,Marketing,Europe,E03885,ORG021
E03770,2022-10-29,,Active,L5,Sales,North America,E03334,ORG002
E03771,2019-03-11,,Active,L4,Data,North America,E02827,ORG008
E03772,2026-12-20,,Active,L3,Software Engineering,North America,E03705,ORG023
E03773,2023-06-19,,Active,L4,Software Engineering,Europe,E04833,ORG008
E03774,2022-10-03,,Active,L3,HR,Asia Pacific,E03003,ORG026
E03775,2026-08-11,,Active,L6,Program Management,Europe,E00847,ORG045
E03776,2018-02-05,,Active,L4,Finance,Europe,E00554,ORG010
E03777,2023-05-14,,Active,L4,Software Engineering,North America,E02781,ORG006
E03778,2020-07-20,,Active,L3,Data,Europe,E02107,ORG040
E03779,2018-12-19,,Active,L4,HR,Europe,E03089,ORG023
E03780,2018-11-07,,Active,L4,Product,North America,E03335,ORG043
E03781,2021-08-04,,Active,L2,Data,Latin America,E00903,ORG015
E03782,2019-10-30,,Active,L6,Software Engineering,North America,E03735,ORG031
E03783,2018-10-31,,Active,L3,Product,Europe,E04961,ORG045
E03784,2022-02-19,,Active,L4,Program Management,Europe,E01588,ORG009
E03785,2025-07-05,,Active,L3,Marketing,Asia Pacific,E04634,ORG039
E03786,2025-10-18,,Active,L4,Software Engineering,North America,E04634,ORG031
E03787,2023-04-04,,Active,L5,Finance,Asia Pacific,E02039,ORG040
E03788,2023-05-15,,Active,L6,Product,North America,E03974,ORG009
E03789,2019-02-04,,Active,L2,Operations,North America,E04661,ORG022
E03790,2024-01-21,,Active,L7,Product,Asia Pacific,,ORG007
E03791,2020-10-31,,Active,L5,Program Management,North America,E04260,ORG047
E03792,2018-03-24,,Active,L3,Finance,Europe,E01904,ORG004
E03793,2026-01-14,,Active,L3,Finance,North America,E03334,ORG004
E03794,2018-12-15,,Active,L3,Software Engineering,Latin America,E02996,ORG044
E03795,2020-11-20,,Active,L6,Software Engineering,Asia Pacific,E02013,ORG015
E03796,2018-06-07,,Active,L3,Product,North America,E03204,ORG029
E03797,2025-02-01,,Active,L4,Marketing,Asia Pacific,E04666,ORG014
E03798,2020-01-14,,Leave,L5,Product,North America,E00111,ORG032
E03799,2025-12-18,,Active,L6,Finance,Europe,E04503,ORG010
E03800,2019-04-09,,Active,L4,Operations,Asia Pacific,E01777,ORG023
E03801,2019-09-08,,Active,L5,Program Management,Europe,E04134,ORG026
E03802,2021-05-19,,Active,L3,Data,Europe,E00511,ORG017
E03803,2023-07-20,,Active,L6,Program Management,Asia Pacific,E04457,ORG013
E03804,2024-03-01,,Active,L3,Marketing,Europe,E02216,ORG007
E03805,2024-06-03,,Active,L2,Marketing,Latin America,E04570,ORG035
E03806,2021-05-02,,Active,L7,Product,North America,,ORG009
E03807,2025-07-09,,Active,L3,Operations,North America,E02097,ORG015
E03808,2022-04-25,,Active,L2,Product,Asia Pacific,E03757,ORG017
E03809,2021-03-11,,Active,L4,Marketing,North America,E03009,ORG022
E03810,2022-07-20,,Active,L3,Operations,North America,E00958,ORG035
E03811,2019-05-26,,Leave,L2,Marketing,Asia Pacific,E01178,ORG021
E03812,2018-07-17,,Active,L4,Sales,Europe,E02748,ORG043
E03813,2021-09-08,,Active,L5,Product,North America,E02424,ORG033
E03814,2024-11-05,,Active,L5,Operations,North America,E03124,ORG041
E03815,2019-02-02,,Active,L2,Finance,North America,E04032,ORG035
E03816,2019-11-11,,Active,L4,Product,North America,E03877,ORG008
E03817,2022-09-09,,Active,L5,Sales,North America,E00247,ORG048
E03818,2019-12-08,,Active,L3,Finance,Asia Pacific,E02482,ORG039
E03819,2022-10-05,,Active,L3,Software Engineering,North America,E00718,ORG028
E03820,2018-02-14,,Active,L2,Operations,Asia Pacific,E02588,ORG008
E03821,2020-07-11,,Active,L4,Sales,Latin America,E02724,ORG009
E03822,2024-07-04,,Active,L3,Program Management,North America,E04978,ORG030
E03823,2020-12-02,,Active,L5,HR,Latin America,E01904,ORG021
E03824,2024-11-02,,Active,L7,Marketing,North America,,ORG033
E03825,2020-04-01,,Active,L3,Program Management,Europe,E02240,ORG019
E03826,2026-06-25,,Active,L4,Marketing,Latin America,E02583,ORG025
E03827,2021-02-14,,Active,L3,Program Management,Asia Pacific,E00618,ORG010
E03828,2019-01-17,,Active,L2,Finance,North America,E00252,ORG008
E03829,2021-01-04,,Active,L5,HR,North America,E03567,ORG004
E03830,2025-04-22,,Active,L4,Data,North America,E01467,ORG040
E03831,2023-01-09,2025-01-07,Terminated,L6,HR,Latin America,E01757,ORG027
E03832,2019-10-24,,Active,L4,Finance,North America,E04969,ORG046
E03833,2023-03-30,,Active,L2,Finance,Europe,E01171,ORG037
E03834,2024-01-09,,Active,L4,Marketing,North America,E04512,ORG038
E03835,2025-01-22,,Active,L3,Operations,North America,E03162,ORG025
E03836,2018-08-18,,Active,L6,Marketing,North America,E01254,ORG040
E03837,2020-05-27,,Active,L5,Finance,North America,E04779,ORG046
E03838,2022-02-28,,Leave,L3,Software Engineering,Europe,E03146,ORG035
E03839,2022-12-07,,Active,L4,Finance,North America,E01525,ORG006
E03840,2020-04-03,,Active,L5,Software Engineering,North America,E02238,ORG032
E03841,2018-11-05,,Active,L5,Marketing,Europe,E01803,ORG006
E03842,2020-03-15,,Active,L2,Software Engineering,North America,E04227,ORG004
E03843,2023-01-24,,Active,L2,Operations,Asia Pacific,E02316,ORG034
E03844,2023-01-19,,Active,L2,Sales,Europe,E00163,ORG041
E03845,2021-08-10,,Active,L3,Data,Europe,E03436,ORG008
E03846,2025-04-28,,Active,L4,Operations,North America,E03799,ORG004
E03847,2021-02-23,,Active,L2,Operations,North America,E01945,ORG043
E03848,2020-02-20,,Active,L4,Program Management,Asia Pacific,E04595,ORG007
E03849,2018-11-13,,Active,L4,HR,Asia Pacific,E02079,ORG002
E03850,2023-05-27,,Active,L2,Product,North America,E01246,ORG035
E03851,2023-03-11,,Active,L6,Program Management,North America,E03507,ORG042
E03852,2018-07-05,,Active,L4,Product,North America,E00604,ORG025
E03853,2019-12-04,,Active,L3,Finance,Europe,E04925,ORG027
E03854,2022-05-28,,Active,L4,Sales,North America,E03416,ORG017
E03855,2019-02-17,,Active,L3,Software Engineering,Latin America,E01538,ORG012
E03856,2018-05-26,,Active,L5,Program Management,North America,E00379,ORG037
E03857,2023-03-02,,Active,L4,Product,Latin America,E02964,ORG042
E03858,2025-01-14,,Active,L4,Product,North America,E02972,ORG016
E03859,2018-03-02,,Active,L6,Marketing,North America,E03970,ORG014
E03860,2023-08-19,,Active,L5,HR,North America,E01345,ORG013
E03861,2020-09-09,,Active,L5,Marketing,North America,E01002,ORG003
E03862,2018-04-11,,Active,L3,Finance,Latin America,E02010,ORG014
E03863,2020-11-30,,Active,L2,Finance,North America,E04083,ORG002
E03864,2024-02-19,,Active,L5,HR,North America,E04540,ORG039
E03865,2018-12-02,,Active,L4,Finance,Latin America,E01720,ORG013
E03866,2023-05-10,,Active,L5,Sales,North America,E00204,ORG034
E03867,2022-06-05,,Active,L5,Product,North America,E00527,ORG027
E03868,2026-04-28,,Active,L3,Data,North America,E02768,ORG041
E03869,2018-10-28,,Active,L3,Operations,North America,E00108,ORG047
E03870,2018-08-06,,Active,L4,Data,Asia Pacific,E03656,ORG018
E03871,2021-03-26,,Active,L3,Data,North America,E00143,ORG005
E03872,2021-03-06,,Active,L5,Data,Asia Pacific,E02073,ORG037
E03873,2022-03-31,,Active,L5,Data,North America,E03987,ORG002
E03874,2020-10-26,,Active,L4,HR,North America,E02324,ORG011
E03875,2019-09-08,,Active,L5,Finance,Europe,E03384,ORG003
E03876,2020-03-29,,Active,L4,Marketing,Asia Pacific,E01628,ORG044
E03877,2020-04-11,,Active,L5,Product,Europe,E03966,ORG001
E03878,2022-04-28,,Active,L3,Product,North America,E02086,ORG024
E03879,2026-08-10,,Active,L5,Operations,North America,E03782,ORG021
E03880,2023-11-23,,Active,L5,Sales,Asia Pacific,E04757,ORG032
E03881,2020-02-22,,Active,L3,Marketing,Europe,E01861,ORG015
E03882,2023-12-13,,Active,L4,HR,North America,E01118,ORG043
E03883,2022-05-01,,Active,L5,Operations,North America,E04663,ORG036
E03884,2022-10-29,,Active,L3,Marketing,Asia Pacific,E03409,ORG021
E03885,2018-10-30,,Leave,L5,Software Engineering,North America,E04397,ORG018
E03886,2021-08-13,,Active,L6,Operations,Europe,E01833,ORG040
E03887,2019-02-15,,Active,L6,Product,Europe,E01688,ORG037
E03888,2023-08-09,,Active,L4,Software Engineering,North America,E00589,ORG020
E03889,2018-10-10,,Active,L4,Program Management,North America,E03877,ORG017
E03890,2026-04-28,,Active,L7,HR,Europe,,ORG002
E03891,2026-03-04,2026-12-24,Terminated,L4,Product,Europe,E04223,ORG004
E03892,2019-05-08,,Active,L2,Sales,Asia Pacific,E04087,ORG003
E03893,2021-08-05,,Active,L2,Finance,Europe,E01407,ORG002
E03894,2018-10-29,,Active,L5,HR,North America,E02438,ORG008
E03895,2024-05-21,,Active,L4,Product,North America,E02465,ORG042
E03896,2019-06-02,,Active,L3,Sales,Europe,E00576,ORG039
E03897,2024-05-12,,Active,L3,Software Engineering,North America,E00008,ORG041
E03898,2020-02-12,,Active,L5,Program Management,Asia Pacific,E01628,ORG031
E03899,2026-10-03,,Active,L4,Sales,North America,E02578,ORG031
E03900,2025-09-21,,Active,L6,HR,North America,E04945,ORG006
E03901,2024-11-29,,Active,L5,Product,North America,E04369,ORG034
E03902,2018-01-06,2025-05-21,Terminated,L7,Product,Asia Pacific,,ORG014
E03903,2021-02-01,2024-10-14,Terminated,L6,Program Management,Europe,E03601,ORG026
E03904,2026-11-19,,Active,L3,Operations,Europe,E04816,ORG047
E03905,2022-08-11,,Leave,L4,Data,North America,E03883,ORG043
E03906,2022-02-16,,Active,L2,Product,Asia Pacific,E02686,ORG012
E03907,2026-03-06,,Active,L7,Software Engineering,Asia Pacific,,ORG036
E03908,2018-02-15,,Active,L3,Software Engineering,North America,E04559,ORG006
E03909,2019-11-18,,Active,L5,Program Management,Asia Pacific,E04582,ORG002
E03910,2026-09-09,,Active,L5,Data,Asia Pacific,E00968,ORG002
E03911,2019-02-08,,Active,L3,HR,North America,E01339,ORG009
E03912,2018-05-13,,Active,L5,HR,North America,E04847,ORG034
E03913,2025-01-28,,Active,L2,Software Engineering,Europe,E00029,ORG018
E03914,2022-04-19,,Active,L4,Sales,North America,E02616,ORG001
E03915,2025-04-24,,Active,L4,Finance,Asia Pacific,E01871,ORG048
E03916,2019-11-24,,Leave,L3,Product,Europe,E03749,ORG026
E03917,2026-01-21,,Active,L4,Software Engineering,North America,E04789,ORG020
E03918,2024-09-20,,Active,L6,Program Management,North America,E01542,ORG026
E03919,2018-09-30,,Active,L3,Marketing,Europe,E01041,ORG026
E03920,2023-10-30,,Active,L4,Data,North America,E01602,ORG023
E03921,2021-03-03,,Active,L6,Data,North America,E03600,ORG030
E03922,2025-06-02,,Active,L5,Program Management,North America,E01745,ORG043
E03923,2021-01-16,,Active,L2,Marketing,Asia Pacific,E03212,ORG015
E03924,2021-09-18,,Active,L6,Product,North America,E01688,ORG024
E03925,2018-09-17,,Active,L2,HR,North America,E03727,ORG001
E03926,2023-07-25,,Active,L4,Finance,Asia Pacific,E00273,ORG042
E03927,2026-08-28,,Active,L4,Software Engineering,North America,E01672,ORG015
E03928,2019-07-06,,Active,L5,Marketing,Europe,E01510,ORG014
E03929,2026-09-30,,Active,L2,Software Engineering,North America,E03021,ORG050
E03930,2020-05-25,,Active,L3,Operations,Asia Pacific,E03231,ORG029
E03931,2021-12-24,,Active,L5,Finance,North America,E03672,ORG006
E03932,2021-06-16,,Active,L2,HR,North America,E04503,ORG013
E03933,2026-10-24,,Active,L4,Sales,North America,E03981,ORG018
E03934,2019-06-26,,Active,L5,HR,Latin America,E00179,ORG048
E03935,2021-07-27,,Active,L4,Finance,Asia Pacific,E03394,ORG021
E03936,2025-01-25,,Active,L3,Software Engineering,North America,E00068,ORG012
E03937,2023-09-27,,Active,L3,Product,North America,E02013,ORG028
E03938,2019-04-04,,Active,L7,Program Management,North America,,ORG020
E03939,2024-06-19,,Active,L4,Program Management,North America,E02996,ORG003
E03940,2019-12-26,,Active,L2,Software Engineering,North America,E01547,ORG042
E03941,2018-05-24,,Active,L3,Data,Asia Pacific,E03497,ORG001
E03942,2021-07-25,,Active,L3,Program Management,North America,E03976,ORG044
E03943,2025-01-01,,Active,L7,HR,Asia Pacific,,ORG039
E03944,2022-07-26,,Active,L3,Sales,North America,E03089,ORG004
E03945,2021-06-22,,Active,L2,Marketing,Asia Pacific,E02681,ORG036
E03946,2020-02-28,,Active,L4,Operations,North America,E04872,ORG038
E03947,2021-03-10,,Active,L2,Marketing,North America,E03254,ORG030
E03948,2023-07-24,,Active,L3,Operations,Asia Pacific,E01092,ORG028
E03949,2024-03-03,,Active,L7,Operations,North America,,ORG003
E03950,2021-06-23,,Active,L5,Software Engineering,Asia Pacific,E03281,ORG003
E03951,2023-05-23,,Active,L2,Finance,Asia Pacific,E02391,ORG036
E03952,2026-09-22,,Active,L4,Product,Latin America,E00103,ORG006
E03953,2022-07-29,,Active,L3,Operations,Asia Pacific,E04569,ORG012
E03954,2019-04-19,,Active,L2,Marketing,North America,E03976,ORG025
E03955,2021-09-06,,Active,L4,Operations,North America,E03130,ORG008
E03956,2025-04-14,,Active,L4,Product,Europe,E03361,ORG039
E03957,2020-06-19,,Active,L5,HR,North America,E02912,ORG040
E03958,2021-03-31,,Leave,L6,HR,Europe,E01676,ORG041
E03959,2020-12-10,,Active,L3,Finance,North America,E04663,ORG003
E03960,2023-03-08,,Active,L6,Data,Europe,E02799,ORG021
E03961,2026-05-22,,Active,L4,Product,North America,E01655,ORG041
E03962,2020-05-11,,Active,L3,Software Engineering,North America,E03426,ORG018
E03963,2025-10-31,,Active,L5,Marketing,Latin America,E00764,ORG034
E03964,2024-02-26,,Active,L2,Product,Asia Pacific,E01547,ORG029
E03965,2024-08-19,,Active,L4,Operations,North America,E00617,ORG017
E03966,2021-04-27,,Active,L5,Marketing,North America,E00397,ORG014
E03967,2025-02-24,,Active,L3,Marketing,Asia Pacific,E04099,ORG032
E03968,2022-06-30,,Active,L6,Software Engineering,North America,E02149,ORG007
E03969,2019-01-27,,Active,L3,Sales,Europe,E04303,ORG042
E03970,2022-12-21,,Active,L5,HR,Asia Pacific,E03199,ORG028
E03971,2019-04-09,2025-07-16,Terminated,L2,Finance,North America,E01127,ORG006
E03972,2023-03-11,,Active,L2,Software Engineering,North America,E01001,ORG035
E03973,2019-06-02,,Active,L3,HR,North America,E02267,ORG021
E03974,2018-12-31,,Active,L5,Finance,North America,E00452,ORG010
E03975,2026-11-24,,Active,L2,Operations,Europe,E02964,ORG047
E03976,2024-03-15,,Active,L6,Finance,North America,E02279,ORG035
E03977,2020-11-17,,Active,L3,Software Engineering,Latin America,E00665,ORG029
E03978,2021-01-10,,Active,L4,Finance,Asia Pacific,E02673,ORG042
E03979,2026-12-30,,Active,L3,Software Engineering,North America,E04256,ORG027
E03980,2022-05-13,,Active,L2,Product,Europe,E04541,ORG022
E03981,2024-05-09,,Active,L6,Operations,North America,E02041,ORG010
E03982,2025-02-06,2025-12-22,Terminated,L4,Software Engineering,North America,E00341,ORG008
E03983,2022-05-21,,Active,L5,Marketing,Europe,E04332,ORG021
E03984,2026-02-20,,Active,L4,Sales,North America,E02789,ORG023
E03985,2019-03-27,,Active,L4,Operations,North America,E03814,ORG036
E03986,2024-11-22,,Active,L4,Finance,North America,E00189,ORG022
E03987,2022-07-26,,Active,L6,Product,North America,E01441,ORG029
E03988,2019-01-25,,Active,L5,Software Engineering,Europe,E01366,ORG041
E03989,2023-09-10,,Active,L4,Marketing,Latin America,E03603,ORG049
E03990,2023-08-11,,Active,L4,Program Management,Europe,E03410,ORG016
E03991,2018-11-16,,Active,L4,Marketing,Latin America,E03727,ORG044
E03992,2021-10-21,,Active,L4,Data,Europe,E01954,ORG040
E03993,2021-10-02,,Active,L4,Data,North America,E01522,ORG004
E03994,2023-07-05,,Active,L4,Operations,Asia Pacific,E00910,ORG017
E03995,2019-08-27,,Active,L5,Sales,North America,E01192,ORG011
E03996,2021-10-31,,Active,L7,Program Management,North America,,ORG033
E03997,2022-04-19,,Active,L6,Sales,Latin America,E00805,ORG027
E03998,2022-07-05,,Active,L5,Software Engineering,Europe,E04104,ORG024
E03999,2026-10-21,,Active,L4,Sales,Latin America,E03394,ORG037
E04000,2023-11-23,,Active,L5,Program Management,North America,E03397,ORG017
E04001,2021-04-12,,Active,L3,Product,Asia Pacific,E04424,ORG019
E04002,2020-05-11,,Leave,L4,Finance,North America,E03724,ORG042
E04003,2019-03-31,,Active,L3,Sales,North America,E01555,ORG048
E04004,2021-01-29,,Active,L2,Marketing,Asia Pacific,E01526,ORG038
E04005,2020-09-18,,Leave,L7,Data,North America,,ORG011
E04006,2024-07-07,,Active,L6,HR,Europe,E00598,ORG006
E04007,2019-04-04,,Active,L4,Product,Asia Pacific,E03648,ORG011
E04008,2023-09-07,,Active,L3,Operations,Asia Pacific,E04372,ORG021
E04009,2023-06-03,,Active,L5,Operations,North America,E03593,ORG012
E04010,2018-10-14,,Active,L4,HR,North America,E02334,ORG044
E04011,2021-09-28,,Active,L5,Program Management,Asia Pacific,E01623,ORG033
E04012,2024-05-13,,Active,L7,Product,Europe,,ORG021
E04013,2026-06-20,,Active,L3,Operations,North America,E02153,ORG014
E04014,2023-11-20,,Active,L3,HR,North America,E01282,ORG019
E04015,2021-10-13,,Active,L3,Sales,North America,E00810,ORG024
E04016,2021-02-01,,Active,L2,Data,Latin America,E02107,ORG035
E04017,2024-07-20,,Active,L3,Finance,North America,E01132,ORG005
E04018,2026-02-09,,Active,L2,Data,Asia Pacific,E03722,ORG042
E04019,2023-04-10,,Active,L2,Finance,North America,E04533,ORG007
E04020,2025-02-03,,Active,L3,Finance,North America,E00928,ORG013
E04021,2023-11-17,,Active,L2,Sales,Europe,E00029,ORG049
E04022,2020-07-13,,Active,L5,Software Engineering,Asia Pacific,E04372,ORG010
E04023,2020-01-03,,Active,L2,Sales,North America,E01430,ORG005
E04024,2020-08-30,2025-12-28,Terminated,L6,HR,North America,E01196,ORG031
E04025,2021-01-07,,Active,L3,Finance,Europe,E04296,ORG020
E04026,2020-05-04,,Active,L2,Finance,North America,E04205,ORG005
E04027,2025-06-12,,Active,L2,Operations,North America,E02943,ORG001
E04028,2025-02-03,,Active,L5,Data,Europe,E00759,ORG004
E04029,2018-12-17,,Active,L3,Sales,North America,E03536,ORG026
E04030,2022-06-27,,Active,L4,Program Management,Europe,E03724,ORG012
E04031,2018-09-28,,Active,L2,Data,North America,E02187,ORG038
E04032,2023-12-08,,Active,L7,Finance,Europe,,ORG042
E04033,2025-06-05,,Active,L2,Marketing,Asia Pacific,E02842,ORG008
E04034,2024-03-29,,Active,L4,HR,Asia Pacific,E02735,ORG017
E04035,2018-12-23,,Active,L5,Product,Europe,E03308,ORG008
E04036,2022-11-20,,Active,L3,Sales,Europe,E02609,ORG014
E04037,2023-05-29,,Active,L3,Sales,North America,E04875,ORG012
E04038,2024-12-26,,Active,L5,Product,North America,E00156,ORG039
E04039,2024-07-21,,Active,L3,Operations,North America,E00218,ORG017
E04040,2024-10-19,,Active,L2,Sales,Europe,E00729,ORG024
E04041,2020-07-08,,Active,L4,Software Engineering,North America,E00721,ORG033
E04042,2021-03-15,,Active,L2,Program Management,North America,E02509,ORG040
E04043,2019-03-26,,Active,L6,Operations,Europe,E00369,ORG015
E04044,2020-04-23,,Active,L4,Data,Europe,E00917,ORG011
E04045,2020-11-28,,Active,L4,Software Engineering,North America,E02630,ORG048
E04046,2019-01-06,,Active,L3,Finance,North America,E04498,ORG016
E04047,2022-12-18,,Active,L5,Product,Europe,E04006,ORG033
E04048,2026-07-28,,Active,L5,Product,Latin America,E01015,ORG033
E04049,2020-03-22,,Active,L2,Product,Europe,E00237,ORG025
E04050,2021-08-02,,Active,L6,Software Engineering,North America,E03722,ORG012
E04051,2021-01-20,,Active,L4,Finance,Asia Pacific,E03900,ORG007
E04052,2021-03-12,,Active,L5,Product,North America,E04635,ORG024
E04053,2024-06-13,,Active,L3,Finance,North America,E02113,ORG025
E04054,2024-12-03,,Leave,L2,Sales,North America,E00247,ORG038
E04055,2021-03-18,,Active,L5,Operations,North America,E04698,ORG035
E04056,2024-12-08,,Active,L5,Marketing,Europe,E01371,ORG045
E04057,2018-04-22,,Active,L3,Software Engineering,Europe,E01869,ORG047
E04058,2026-03-11,,Active,L2,Marketing,Asia Pacific,E02019,ORG036
E04059,2023-04-04,,Active,L5,Product,Europe,E04924,ORG004
E04060,2020-06-13,,Active,L3,Product,North America,E01747,ORG020
E04061,2026-06-02,,Active,L3,Marketing,Europe,E02816,ORG030
E04062,2018-09-18,,Active,L4,Operations,Asia Pacific,E02533,ORG029
E04063,2023-04-05,,Active,L2,HR,Europe,E04955,ORG009
E04064,2021-04-30,,Active,L2,Sales,North America,E04760,ORG029
E04065,2026-10-12,,Active,L2,Operations,Europe,E03171,ORG017
E04066,2020-01-16,,Active,L6,Product,Europe,E00507,ORG017
E04067,2018-05-04,2025-04-25,Terminated,L3,Operations,North America,E01685,ORG041
E04068,2023-08-29,,Active,L5,Program Management,Asia Pacific,E03328,ORG021
E04069,2018-08-27,,Active,L7,Program Management,North America,,ORG026
E04070,2026-04-14,,Active,L5,Product,North America,E04009,ORG028
E04071,2023-11-11,,Active,L4,Marketing,Asia Pacific,E03770,ORG028
E04072,2018-11-22,,Active,L4,Finance,Asia Pacific,E02426,ORG011
E04073,2024-11-24,,Active,L3,Sales,Europe,E03348,ORG030
E04074,2022-11-04,,Active,L4,Finance,North America,E01509,ORG017
E04075,2025-12-01,,Active,L6,Program Management,Latin America,E03194,ORG032
E04076,2026-06-23,,Active,L5,Product,North America,E02369,ORG008
E04077,2018-11-08,,Active,L4,Marketing,North America,E03417,ORG049
E04078,2025-11-19,,Active,L3,Data,Europe,E04365,ORG038
E04079,2021-08-24,,Leave,L6,Product,North America,E04092,ORG021
E04080,2022-10-30,,Active,L2,HR,Europe,E03698,ORG015
E04081,2025-02-16,,Active,L5,Operations,Latin America,E03859,ORG019
E04082,2025-10-05,,Active,L3,Finance,North America,E00847,ORG035
E04083,2023-03-04,,Active,L5,Data,North America,E00896,ORG032
E04084,2018-03-09,,Active,L5,Software Engineering,North America,E04191,ORG034
E04085,2026-12-01,,Active,L4,Finance,Europe,E02755,ORG044
E04086,2018-12-24,,Active,L3,Product,Europe,E02107,ORG023
E04087,2020-03-14,,Active,L5,Operations,Latin America,E03321,ORG033
E04088,2021-03-08,2025-10-06,Terminated,L3,Marketing,Europe,E00393,ORG022
E04089,2026-01-22,,Active,L3,Finance,Latin America,E00809,ORG031
E04090,2018-07-18,,Active,L4,Finance,North America,E00713,ORG023
E04091,2023-03-01,,Active,L4,Software Engineering,North America,E02860,ORG038
E04092,2023-07-22,,Active,L5,Finance,North America,E00312,ORG001
E04093,2018-11-08,,Active,L2,Marketing,Asia Pacific,E00187,ORG011
E04094,2024-01-10,,Active,L4,Finance,North America,E03391,ORG015
E04095,2018-06-25,,Active,L6,Sales,North America,E03709,ORG046
E04096,2024-09-17,,Active,L2,Marketing,North America,E01203,ORG025
E04097,2021-01-24,,Active,L4,Marketing,North America,E03442,ORG018
E04098,2023-01-07,,Active,L5,Program Management,Europe,E00460,ORG020
E04099,2022-08-16,,Active,L6,Product,Asia Pacific,E02000,ORG022
E04100,2025-04-10,,Active,L4,Product,North America,E01767,ORG043
E04101,2022-05-27,,Active,L5,HR,Europe,E01685,ORG047
E04102,2023-10-03,,Active,L3,Program Management,North America,E04347,ORG041
E04103,2019-08-21,,Active,L3,Sales,North America,E00367,ORG041
E04104,2019-06-22,2025-04-22,Terminated,L6,Sales,North America,E03162,ORG010
E04105,2019-03-06,,Active,L6,Finance,Europe,E01300,ORG014
E04106,2020-11-11,,Active,L4,Software Engineering,Europe,E02424,ORG029
E04107,2020-06-07,,Active,L4,HR,Europe,E00960,ORG032
E04108,2023-12-17,,Active,L4,Software Engineering,Asia Pacific,E03705,ORG010
E04109,2023-02-17,,Active,L2,Operations,North America,E00266,ORG037
E04110,2020-06-12,,Active,L6,Product,Asia Pacific,E00352,ORG010
E04111,2018-05-29,,Active,L5,Data,Europe,E01600,ORG013
E04112,2020-07-25,,Active,L4,Finance,North America,E04416,ORG015
E04113,2018-10-13,,Active,L3,Operations,North America,E00103,ORG041
E04114,2022-05-09,,Active,L3,Finance,North America,E00872,ORG036
E04115,2019-07-31,,Active,L2,Operations,North America,E02457,ORG026
E04116,2025-09-15,,Active,L5,Program Management,North America,E00095,ORG040
E04117,2021-06-25,,Active,L4,Data,North America,E02712,ORG040
E04118,2021-02-01,,Active,L3,Product,Asia Pacific,E01752,ORG019
E04119,2021-05-14,,Active,L4,Sales,Asia Pacific,E03225,ORG038
E04120,2022-07-10,,Active,L7,HR,Europe,,ORG010
E04121,2023-11-05,,Active,L2,Operations,Asia Pacific,E00247,ORG025
E04122,2018-04-19,,Active,L4,Data,Latin America,E00867,ORG006
E04123,2018-01-09,,Active,L4,Marketing,North America,E00813,ORG021
E04124,2019-01-04,,Active,L3,HR,Europe,E03714,ORG026
