review_id,employee_id,review_cycle,review_date,performance_rating,potential_rating,promotion_recommended,review_status
R011669,E00105,2026_H1,2026-06-15,4,3,False,Completed
R011670,E02838,2026_H1,2026-06-15,4,3,False,Completed
R011671,E01256,2026_H1,2026-06-15,3,2,False,Completed
R011672,E03057,2026_H1,2026-06-15,3,4,True,Completed
R011673,E01871,2026_H1,2026-06-15,3,3,False,Completed
R011674,E03495,2026_H1,2026-06-15,3,4,False,Completed
R011675,E03301,2026_H1,2026-06-15,5,1,False,Completed
R011676,E01747,2026_H1,2026-06-15,3,5,False,Completed
R011677,E02598,2026_H1,2026-06-15,3,4,False,Completed
R011678,E01464,2026_H1,2026-06-15,3,4,False,Completed
R011679,E01504,2026_H1,2026-06-15,3,2,False,Completed
R011680,E02418,2026_H1,2026-06-15,5,3,False,Completed
R011681,E04513,2026_H1,2026-06-15,3,3,False,Completed
R011682,E00394,2026_H1,2026-06-15,3,3,True,Pending
R011683,E00252,2026_H1,2026-06-15,5,4,False,Completed
R011684,E00034,2026_H1,2026-06-15,1,4,False,Completed
R011685,E00071,2026_H1,2026-06-15,4,2,False,Completed
R011686,E03420,2026_H1,2026-06-15,2,4,False,Completed
R011687,E00620,2026_H1,2026-06-15,5,4,False,Completed
R011688,E03522,2026_H1,2026-06-15,1,4,False,Completed
R011689,E04675,2026_H1,2026-06-15,3,4,False,Completed
R011690,E00843,2026_H1,2026-06-15,3,3,False,Completed
R011691,E02795,2026_H1,2026-06-15,4,4,False,Completed
R011692,E02956,2026_H1,2026-06-15,3,5,False,Completed
R011693,E01916,2026_H1,2026-06-15,3,2,False,Completed
R011694,E04473,2026_H1,2026-06-15,3,4,False,Completed
R011695,E02450,2026_H1,2026-06-15,2,5,False,Completed
R011696,E04178,2026_H1,2026-06-15,2,1,False,Completed
R011697,E03232,2026_H1,2026-06-15,4,4,False,Pending
R011698,E04697,2026_H1,2026-06-15,3,4,False,Completed
R011699,E03310,2026_H1,2026-06-15,3,5,False,Completed
R011700,E01316,2026_H1,2026-06-15,3,4,False,Completed
R011701,E03352,2026_H1,2026-06-15,2,3,False,Completed
R011702,E03788,2026_H1,2026-06-15,1,2,False,Completed
R011703,E01589,2026_H1,2026-06-15,2,3,False,Completed
R011704,E00881,2026_H1,2026-06-15,3,3,False,Completed
R011705,E01584,2026_H1,2026-06-15,3,3,False,Completed
R011706,E04413,2026_H1,2026-06-15,4,3,True,Completed
R011707,E00941,2026_H1,2026-06-15,4,4,False,Completed
R011708,E04308,2026_H1,2026-06-15,4,2,False,Completed
R011709,E00498,2026_H1,2026-06-15,4,3,True,Completed
R011710,E01049,2026_H1,2026-06-15,4,4,False,Completed
R011711,E00793,2026_H1,2026-06-15,3,4,False,Completed
R011712,E04179,2026_H1,2026-06-15,2,3,False,Completed
R011713,E02839,2026_H1,2026-06-15,4,3,False,Completed
R011714,E00871,2026_H1,2026-06-15,3,3,False,Pending
R011715,E03350,2026_H1,2026-06-15,4,3,False,Pending
R011716,E00340,2026_H1,2026-06-15,1,2,False,Completed
R011717,E01224,2026_H1,2026-06-15,4,3,False,Completed
R011718,E02358,2026_H1,2026-06-15,1,1,False,Pending
R011719,E01216,2026_H1,2026-06-15,3,2,False,Completed
R011720,E04110,2026_H1,2026-06-15,4,4,False,Completed
R011721,E03954,2026_H1,2026-06-15,3,5,False,Completed
R011722,E00641,2026_H1,2026-06-15,2,4,False,Completed
R011723,E02719,2026_H1,2026-06-15,3,3,False,Completed
R011724,E01808,2026_H1,2026-06-15,5,3,True,Completed
R011725,E02920,2026_H1,2026-06-15,5,3,False,Completed
R011726,E04751,2026_H1,2026-06-15,4,5,False,Completed
R011727,E00077,2026_H1,2026-06-15,3,3,False,Completed
R011728,E04017,2026_H1,2026-06-15,1,5,False,Completed
R011729,E02161,2026_H1,2026-06-15,5,3,False,Completed
R011730,E00858,2026_H1,2026-06-15,3,1,False,Completed
R011731,E00271,2026_H1,2026-06-15,3,3,False,Completed
R011732,E02675,2026_H1,2026-06-15,3,4,False,Completed
R011733,E03872,2026_H1,2026-06-15,4,4,False,Completed
R011734,E02789,2026_H1,2026-06-15,4,4,True,Completed
R011735,E00114,2026_H1,2026-06-15,2,4,False,Completed
R011736,E02606,2026_H1,2026-06-15,4,2,False,Completed
R011737,E04645,2026_H1,2026-06-15,3,5,False,Completed
R011738,E02988,2026_H1,2026-06-15,4,2,False,Completed
R011739,E01406,2026_H1,2026-06-15,3,4,False,Completed
R011740,E02994,2026_H1,2026-06-15,4,1,False,Completed
R011741,E00987,2026_H1,2026-06-15,4,4,False,Completed
R011742,E02209,2026_H1,2026-06-15,4,1,False,Completed
R011743,E00680,2026_H1,2026-06-15,4,2,False,Completed
R011744,E00706,2026_H1,2026-06-15,4,3,False,Completed
R011745,E03810,2026_H1,2026-06-15,3,4,False,Completed
R011746,E01408,2026_H1,2026-06-15,4,3,False,Completed
R011747,E04931,2026_H1,2026-06-15,3,3,False,Completed
R011748,E01391,2026_H1,2026-06-15,5,3,False,Completed
R011749,E00408,2026_H1,2026-06-15,4,3,False,Completed
R011750,E03387,2026_H1,2026-06-15,5,3,True,Completed
R011751,E01707,2026_H1,2026-06-15,4,4,True,Completed
R011752,E01050,2026_H1,2026-06-15,2,3,False,Completed
R011753,E02202,2026_H1,2026-06-15,4,5,False,Completed
R011754,E00605,2026_H1,2026-06-15,3,2,False,Completed
R011755,E03958,2026_H1,2026-06-15,5,3,False,Completed
R011756,E00993,2026_H1,2026-06-15,4,4,False,Completed
R011757,E01450,2026_H1,2026-06-15,4,5,True,Completed
R011758,E01529,2026_H1,2026-06-15,3,3,False,Completed
R011759,E04094,2026_H1,2026-06-15,3,3,False,Completed
R011760,E03875,2026_H1,2026-06-15,2,4,False,Completed
R011761,E04756,2026_H1,2026-06-15,4,4,False,Completed
R011762,E03430,2026_H1,2026-06-15,3,4,False,Completed
R011763,E00501,2026_H1,2026-06-15,3,5,False,Completed
R011764,E04624,2026_H1,2026-06-15,3,4,True,Completed
R011765,E04382,2026_H1,2026-06-15,3,1,False,Pending
R011766,E00162,2026_H1,2026-06-15,2,2,False,Completed
R011767,E04118,2026_H1,2026-06-15,3,3,False,Completed
R011768,E03165,2026_H1,2026-06-15,3,4,True,Completed
R011769,E04639,2026_H1,2026-06-15,5,3,False,Completed
R011770,E02949,2026_H1,2026-06-15,3,3,False,Completed
R011771,E03178,2026_H1,2026-06-15,3,2,False,Pending
R011772,E00381,2026_H1,2026-06-15,5,3,False,Completed
R011773,E01175,2026_H1,2026-06-15,2,4,False,Completed
R011774,E02135,2026_H1,2026-06-15,5,3,False,Completed
R011775,E00303,2026_H1,2026-06-15,3,3,False,Cancelled
R011776,E01021,2026_H1,2026-06-15,3,4,False,Completed
R011777,E04192,2026_H1,2026-06-15,2,3,False,Completed
R011778,E02342,2026_H1,2026-06-15,5,1,False,Pending
R011779,E04952,2026_H1,2026-06-15,2,4,False,Completed
R011780,E02979,2026_H1,2026-06-15,2,3,False,Completed
R011781,E04003,2026_H1,2026-06-15,3,4,False,Completed
R011782,E00794,2026_H1,2026-06-15,4,4,False,Completed
R011783,E00324,2026_H1,2026-06-15,3,3,False,Completed
R011784,E03410,2026_H1,2026-06-15,4,3,False,Completed
R011785,E04599,2026_H1,2026-06-15,3,3,False,Completed
R011786,E01603,2026_H1,2026-06-15,2,5,False,Completed
R011787,E03133,2026_H1,2026-06-15,5,5,False,Cancelled
R011788,E01915,2026_H1,2026-06-15,5,4,False,Completed
R011789,E04609,2026_H1,2026-06-15,3,5,False,Completed
R011790,E04901,2026_H1,2026-06-15,3,3,False,Completed
R011791,E00438,2026_H1,2026-06-15,3,4,False,Completed
R011792,E04460,2026_H1,2026-06-15,3,3,False,Completed
R011793,E03667,2026_H1,2026-06-15,4,3,False,Cancelled
R011794,E01542,2026_H1,2026-06-15,4,3,False,Cancelled
R011795,E04383,2026_H1,2026-06-15,3,4,False,Completed
R011796,E00619,2026_H1,2026-06-15,3,4,False,Completed
R011797,E04448,2026_H1,2026-06-15,3,3,False,Completed
R011798,E01734,2026_H1,2026-06-15,2,3,False,Completed
R011799,E01877,2026_H1,2026-06-15,3,4,False,Completed
R011800,E00800,2026_H1,2026-06-15,3,3,False,Completed
R011801,E03735,2026_H1,2026-06-15,3,5,False,Pending
R011802,E04853,2026_H1,2026-06-15,4,4,False,Completed
R011803,E00258,2026_H1,2026-06-15,3,4,False,Completed
R011804,E04962,2026_H1,2026-06-15,3,3,False,Completed
R011805,E03147,2026_H1,2026-06-15,4,3,False,Completed
R011806,E04632,2026_H1,2026-06-15,4,3,False,Pending
R011807,E01706,2026_H1,2026-06-15,2,4,False,Completed
R011808,E03510,2026_H1,2026-06-15,3,3,False,Completed
R011809,E02291,2026_H1,2026-06-15,3,4,False,Completed
R011810,E02174,2026_H1,2026-06-15,3,2,False,Completed
R011811,E03372,2026_H1,2026-06-15,3,5,False,Pending
R011812,E02539,2026_H1,2026-06-15,4,4,True,Cancelled
R011813,E01582,2026_H1,2026-06-15,4,2,False,Cancelled
R011814,E01282,2026_H1,2026-06-15,5,1,False,Completed
R011815,E03714,2026_H1,2026-06-15,4,4,True,Completed
R011816,E04338,2026_H1,2026-06-15,3,2,False,Completed
R011817,E01354,2026_H1,2026-06-15,5,4,False,Completed
R011818,E00957,2026_H1,2026-06-15,3,2,False,Completed
R011819,E02137,2026_H1,2026-06-15,4,4,False,Cancelled
R011820,E02325,2026_H1,2026-06-15,5,3,False,Completed
R011821,E02756,2026_H1,2026-06-15,4,3,False,Completed
R011822,E02599,2026_H1,2026-06-15,3,2,False,Completed
R011823,E02627,2026_H1,2026-06-15,2,3,False,Completed
R011824,E04696,2026_H1,2026-06-15,3,4,False,Completed
R011825,E00341,2026_H1,2026-06-15,2,3,False,Completed
R011826,E03793,2026_H1,2026-06-15,2,1,False,Completed
R011827,E02166,2026_H1,2026-06-15,3,2,False,Completed
R011828,E02023,2026_H1,2026-06-15,5,3,False,Completed
R011829,E02104,2026_H1,2026-06-15,3,5,False,Completed
R011830,E01078,2026_H1,2026-06-15,3,5,False,Completed
R011831,E02326,2026_H1,2026-06-15,3,4,False,Completed
R011832,E04970,2026_H1,2026-06-15,3,5,False,Completed
R011833,E03447,2026_H1,2026-06-15,5,3,False,Completed
R011834,E03750,2026_H1,2026-06-15,5,3,False,Completed
R011835,E04189,2026_H1,2026-06-15,1,3,False,Completed
R011836,E03394,2026_H1,2026-06-15,2,3,False,Pending
R011837,E04642,2026_H1,2026-06-15,3,4,True,Completed
R011838,E00744,2026_H1,2026-06-15,3,5,False,Pending
R011839,E00419,2026_H1,2026-06-15,2,4,False,Completed
R011840,E00141,2026_H1,2026-06-15,5,5,False,Completed
R011841,E04007,2026_H1,2026-06-15,3,2,False,Completed
R011842,E00491,2026_H1,2026-06-15,4,4,False,Completed
R011843,E04083,2026_H1,2026-06-15,4,5,False,Pending
R011844,E03588,2026_H1,2026-06-15,3,2,False,Completed
R011845,E04128,2026_H1,2026-06-15,3,3,True,Completed
R011846,E00451,2026_H1,2026-06-15,3,3,False,Completed
R011847,E04993,2026_H1,2026-06-15,3,2,False,Completed
R011848,E02841,2026_H1,2026-06-15,4,2,False,Completed
R011849,E04066,2026_H1,2026-06-15,3,5,False,Completed
R011850,E04151,2026_H1,2026-06-15,5,4,False,Completed
R011851,E03926,2026_H1,2026-06-15,3,4,False,Completed
R011852,E04938,2026_H1,2026-06-15,3,2,False,Completed
R011853,E01996,2026_H1,2026-06-15,5,4,False,Completed
R011854,E00145,2026_H1,2026-06-15,5,5,False,Completed
R011855,E00688,2026_H1,2026-06-15,2,1,False,Completed
R011856,E01336,2026_H1,2026-06-15,2,4,False,Completed
R011857,E03119,2026_H1,2026-06-15,2,4,False,Completed
R011858,E01895,2026_H1,2026-06-15,4,3,False,Completed
R011859,E01067,2026_H1,2026-06-15,4,4,False,Completed
R011860,E01610,2026_H1,2026-06-15,2,5,False,Completed
R011861,E03561,2026_H1,2026-06-15,4,4,False,Completed
R011862,E03115,2026_H1,2026-06-15,3,3,False,Completed
R011863,E04615,2026_H1,2026-06-15,3,3,False,Completed
R011864,E04296,2026_H1,2026-06-15,5,3,False,Completed
R011865,E03759,2026_H1,2026-06-15,3,3,False,Completed
R011866,E03194,2026_H1,2026-06-15,2,2,False,Completed
R011867,E03712,2026_H1,2026-06-15,1,3,False,Completed
R011868,E00598,2026_H1,2026-06-15,3,2,False,Completed
R011869,E00484,2026_H1,2026-06-15,3,3,False,Completed
R011870,E01730,2026_H1,2026-06-15,3,3,False,Completed
R011871,E04221,2026_H1,2026-06-15,3,4,False,Completed
R011872,E00005,2026_H1,2026-06-15,4,3,False,Completed
R011873,E02601,2026_H1,2026-06-15,3,4,False,Completed
R011874,E03546,2026_H1,2026-06-15,2,3,False,Completed
R011875,E03893,2026_H1,2026-06-15,3,3,False,Completed
R011876,E00199,2026_H1,2026-06-15,2,3,True,Completed
R011877,E03850,2026_H1,2026-06-15,3,3,True,Completed
R011878,E02652,2026_H1,2026-06-15,3,3,False,Completed
R011879,E00850,2026_H1,2026-06-15,1,4,False,Completed
R011880,E04452,2026_H1,2026-06-15,5,3,False,Completed
R011881,E01291,2026_H1,2026-06-15,3,5,False,Completed
R011882,E03341,2026_H1,2026-06-15,5,4,False,Completed
R011883,E04354,2026_H1,2026-06-15,3,3,False,Completed
R011884,E00148,2026_H1,2026-06-15,4,2,False,Completed
R011885,E03713,2026_H1,2026-06-15,4,2,False,Cancelled
R011886,E00988,2026_H1,2026-06-15,3,3,False,Completed
R011887,E01951,2026_H1,2026-06-15,4,3,False,Completed
R011888,E04933,2026_H1,2026-06-15,3,3,False,Completed
R011889,E01023,2026_H1,2026-06-15,4,3,False,Completed
R011890,E00646,2026_H1,2026-06-15,4,3,False,Completed
R011891,E04523,2026_H1,2026-06-15,3,4,False,Completed
R011892,E01556,2026_H1,2026-06-15,3,2,False,Completed
R011893,E02519,2026_H1,2026-06-15,5,3,True,Completed
R011894,E03398,2026_H1,2026-06-15,3,4,False,Completed
R011895,E00122,2026_H1,2026-06-15,3,3,False,Completed
R011896,E04276,2026_H1,2026-06-15,4,5,False,Completed
R011897,E02005,2026_H1,2026-06-15,3,3,False,Completed
R011898,E04699,2026_H1,2026-06-15,3,2,False,Completed
R011899,E01994,2026_H1,2026-06-15,3,3,False,Completed
R011900,E02071,2026_H1,2026-06-15,5,1,False,Completed
R011901,E03819,2026_H1,2026-06-15,3,3,False,Completed
R011902,E02872,2026_H1,2026-06-15,2,2,False,Completed
R011903,E03470,2026_H1,2026-06-15,3,5,False,Completed
R011904,E02532,2026_H1,2026-06-15,5,2,False,Completed
R011905,E03294,2026_H1,2026-06-15,4,3,False,Completed
R011906,E02494,2026_H1,2026-06-15,5,3,False,Completed
R011907,E03941,2026_H1,2026-06-15,1,5,False,Completed
R011908,E01802,2026_H1,2026-06-15,1,3,False,Completed
R011909,E03848,2026_H1,2026-06-15,3,3,False,Completed
R011910,E01014,2026_H1,2026-06-15,4,3,False,Cancelled
R011911,E01836,2026_H1,2026-06-15,2,3,False,Completed
R011912,E03247,2026_H1,2026-06-15,3,3,False,Completed
R011913,E04040,2026_H1,2026-06-15,4,3,False,Completed
R011914,E03199,2026_H1,2026-06-15,4,3,True,Completed
R011915,E01862,2026_H1,2026-06-15,1,3,False,Completed
R011916,E01287,2026_H1,2026-06-15,5,3,False,Completed
R011917,E04813,2026_H1,2026-06-15,3,1,False,Completed
R011918,E04027,2026_H1,2026-06-15,4,3,True,Completed
R011919,E02122,2026_H1,2026-06-15,3,3,False,Completed
R011920,E04739,2026_H1,2026-06-15,5,3,False,Completed
R011921,E03308,2026_H1,2026-06-15,3,3,False,Completed
R011922,E04314,2026_H1,2026-06-15,1,3,False,Completed
R011923,E00345,2026_H1,2026-06-15,5,5,False,Completed
R011924,E03274,2026_H1,2026-06-15,2,3,False,Completed
R011925,E01694,2026_H1,2026-06-15,3,2,False,Completed
R011926,E03346,2026_H1,2026-06-15,3,3,False,Cancelled
R011927,E03169,2026_H1,2026-06-15,5,2,False,Completed
R011928,E03695,2026_H1,2026-06-15,3,1,False,Completed
R011929,E01147,2026_H1,2026-06-15,5,4,False,Completed
R011930,E01249,2026_H1,2026-06-15,4,2,False,Completed
R011931,E00482,2026_H1,2026-06-15,2,3,False,Completed
R011932,E03446,2026_H1,2026-06-15,2,3,False,Completed
R011933,E02755,2026_H1,2026-06-15,2,3,False,Completed
R011934,E01635,2026_H1,2026-06-15,3,4,False,Completed
R011935,E01329,2026_H1,2026-06-15,1,4,False,Completed
R011936,E03272,2026_H1,2026-06-15,3,4,True,Completed
R011937,E00825,2026_H1,2026-06-15,2,3,False,Completed
R011938,E00409,2026_H1,2026-06-15,1,3,False,Completed
R011939,E01580,2026_H1,2026-06-15,5,4,True,Pending
R011940,E03771,2026_H1,2026-06-15,3,3,False,Completed
R011941,E03112,2026_H1,2026-06-15,2,5,False,Completed
R011942,E01198,2026_H1,2026-06-15,5,4,False,Completed
R011943,E00600,2026_H1,2026-06-15,3,5,False,Completed
R011944,E01810,2026_H1,2026-06-15,5,4,False,Completed
R011945,E04420,2026_H1,2026-06-15,3,3,False,Completed
R011946,E02217,2026_H1,2026-06-15,3,4,True,Completed
R011947,E03304,2026_H1,2026-06-15,3,3,False,Completed
R011948,E01845,2026_H1,2026-06-15,2,4,False,Completed
R011949,E02853,2026_H1,2026-06-15,4,2,False,Completed
R011950,E04906,2026_H1,2026-06-15,3,3,False,Completed
R011951,E00124,2026_H1,2026-06-15,2,4,False,Completed
R011952,E02622,2026_H1,2026-06-15,5,3,True,Completed
R011953,E01347,2026_H1,2026-06-15,3,5,True,Completed
R011954,E01776,2026_H1,2026-06-15,3,3,False,Completed
R011955,E01749,2026_H1,2026-06-15,3,2,False,Completed
R011956,E00829,2026_H1,2026-06-15,3,2,False,Completed
R011957,E01960,2026_H1,2026-06-15,3,3,False,Completed
R011958,E02408,2026_H1,2026-06-15,2,5,False,Completed
R011959,E02299,2026_H1,2026-06-15,3,4,False,Cancelled
R011960,E03141,2026_H1,2026-06-15,3,4,False,Cancelled
R011961,E03785,2026_H1,2026-06-15,2,1,False,Pending
R011962,E03384,2026_H1,2026-06-15,4,3,False,Completed
R011963,E02357,2026_H1,2026-06-15,3,4,False,Completed
R011964,E01389,2026_H1,2026-06-15,3,3,False,Completed
R011965,E01992,2026_H1,2026-06-15,3,4,False,Completed
R011966,E04995,2026_H1,2026-06-15,3,3,False,Completed
R011967,E02846,2026_H1,2026-06-15,5,5,False,Completed
R011968,E00313,2026_H1,2026-06-15,3,4,False,Completed
R011969,E04707,2026_H1,2026-06-15,4,3,False,Completed
R011970,E01636,2026_H1,2026-06-15,1,4,False,Completed
R011971,E03663,2026_H1,2026-06-15,3,4,True,Pending
R011972,E04889,2026_H1,2026-06-15,2,3,False,Completed
R011973,E03032,2026_H1,2026-06-15,3,3,False,Completed
R011974,E03159,2026_H1,2026-06-15,5,4,False,Completed
R011975,E02276,2026_H1,2026-06-15,4,4,False,Completed
R011976,E03314,2026_H1,2026-06-15,3,4,False,Completed
R011977,E00168,2026_H1,2026-06-15,4,4,False,Completed
R011978,E01573,2026_H1,2026-06-15,2,2,False,Completed
R011979,E00329,2026_H1,2026-06-15,3,4,True,Completed
R011980,E01949,2026_H1,2026-06-15,2,3,False,Completed
R011981,E01727,2026_H1,2026-06-15,2,4,True,Completed
R011982,E02336,2026_H1,2026-06-15,3,1,False,Completed
R011983,E02845,2026_H1,2026-06-15,3,3,False,Completed
R011984,E04033,2026_H1,2026-06-15,5,3,False,Completed
R011985,E00985,2026_H1,2026-06-15,3,3,False,Completed
R011986,E03612,2026_H1,2026-06-15,3,4,False,Completed
R011987,E04902,2026_H1,2026-06-15,2,3,False,Completed
R011988,E04864,2026_H1,2026-06-15,3,5,False,Completed
R011989,E04346,2026_H1,2026-06-15,2,4,False,Completed
R011990,E00746,2026_H1,2026-06-15,3,5,False,Completed
R011991,E02792,2026_H1,2026-06-15,4,4,False,Completed
R011992,E03367,2026_H1,2026-06-15,4,2,False,Completed
R011993,E00380,2026_H1,2026-06-15,5,5,False,Completed
R011994,E00615,2026_H1,2026-06-15,4,5,True,Cancelled
R011995,E00935,2026_H1,2026-06-15,4,5,False,Completed
R011996,E04986,2026_H1,2026-06-15,3,4,False,Completed
R011997,E02315,2026_H1,2026-06-15,3,3,False,Completed
R011998,E01638,2026_H1,2026-06-15,5,1,False,Pending
R011999,E02100,2026_H1,2026-06-15,3,4,False,Completed
R012000,E00651,2026_H1,2026-06-15,3,3,False,Completed
R012001,E02411,2026_H1,2026-06-15,4,3,False,Completed
R012002,E04359,2026_H1,2026-06-15,2,4,False,Completed
R012003,E02842,2026_H1,2026-06-15,4,5,True,Completed
R012004,E01597,2026_H1,2026-06-15,1,4,False,Completed
R012005,E04306,2026_H1,2026-06-15,3,3,False,Completed
R012006,E04622,2026_H1,2026-06-15,2,4,False,Completed
R012007,E01590,2026_H1,2026-06-15,2,2,False,Completed
R012008,E00986,2026_H1,2026-06-15,2,3,False,Completed
R012009,E01443,2026_H1,2026-06-15,4,5,True,Completed
R012010,E00766,2026_H1,2026-06-15,2,2,False,Completed
R012011,E02965,2026_H1,2026-06-15,3,3,False,Completed
R012012,E02247,2026_H1,2026-06-15,3,2,False,Cancelled
R012013,E03777,2026_H1,2026-06-15,2,4,False,Completed
R012014,E02786,2026_H1,2026-06-15,2,3,False,Completed
R012015,E02843,2026_H1,2026-06-15,3,5,False,Completed
R012016,E04440,2026_H1,2026-06-15,3,4,False,Completed
R012017,E00483,2026_H1,2026-06-15,4,1,False,Completed
R012018,E01679,2026_H1,2026-06-15,3,3,False,Completed
R012019,E00227,2026_H1,2026-06-15,3,4,False,Completed
R012020,E01514,2026_H1,2026-06-15,3,4,False,Completed
R012021,E03043,2026_H1,2026-06-15,3,3,False,Completed
R012022,E01170,2026_H1,2026-06-15,2,5,False,Completed
R012023,E02993,2026_H1,2026-06-15,4,3,False,Completed
R012024,E02177,2026_H1,2026-06-15,4,3,False,Completed
R012025,E01133,2026_H1,2026-06-15,4,4,False,Pending
R012026,E01109,2026_H1,2026-06-15,3,5,False,Completed
R012027,E00510,2026_H1,2026-06-15,4,3,False,Completed
R012028,E01918,2026_H1,2026-06-15,2,3,False,Pending
R012029,E03465,2026_H1,2026-06-15,4,2,False,Completed
R012030,E01832,2026_H1,2026-06-15,3,4,True,Completed
R012031,E01360,2026_H1,2026-06-15,3,3,False,Completed
R012032,E01193,2026_H1,2026-06-15,4,3,False,Completed
R012033,E01987,2026_H1,2026-06-15,3,2,False,Cancelled
R012034,E01083,2026_H1,2026-06-15,4,4,False,Completed
R012035,E03863,2026_H1,2026-06-15,3,3,False,Completed
R012036,E04701,2026_H1,2026-06-15,4,3,False,Completed
R012037,E04196,2026_H1,2026-06-15,2,2,True,Completed
R012038,E04909,2026_H1,2026-06-15,4,3,False,Completed
R012039,E03097,2026_H1,2026-06-15,2,1,False,Completed
R012040,E04628,2026_H1,2026-06-15,3,3,False,Completed
R012041,E01605,2026_H1,2026-06-15,3,2,False,Pending
R012042,E01082,2026_H1,2026-06-15,3,2,False,Completed
R012043,E04790,2026_H1,2026-06-15,3,3,False,Completed
R012044,E04977,2026_H1,2026-06-15,3,5,False,Completed
R012045,E01936,2026_H1,2026-06-15,3,4,False,Completed
R012046,E04960,2026_H1,2026-06-15,3,4,False,Completed
R012047,E04149,2026_H1,2026-06-15,5,3,False,Completed
R012048,E00461,2026_H1,2026-06-15,4,3,False,Completed
R012049,E00463,2026_H1,2026-06-15,3,3,False,Completed
R012050,E00879,2026_H1,2026-06-15,5,4,False,Completed
R012051,E04310,2026_H1,2026-06-15,3,4,False,Completed
R012052,E04895,2026_H1,2026-06-15,3,2,False,Completed
R012053,E03195,2026_H1,2026-06-15,3,5,False,Completed
R012054,E01839,2026_H1,2026-06-15,3,3,False,Completed
R012055,E00883,2026_H1,2026-06-15,3,2,False,Pending
R012056,E03471,2026_H1,2026-06-15,3,1,False,Completed
R012057,E01208,2026_H1,2026-06-15,4,1,False,Completed
R012058,E00171,2026_H1,2026-06-15,5,4,False,Pending
R012059,E00512,2026_H1,2026-06-15,3,2,False,Completed
R012060,E03009,2026_H1,2026-06-15,3,2,False,Completed
R012061,E01728,2026_H1,2026-06-15,4,3,True,Completed
R012062,E04863,2026_H1,2026-06-15,3,5,False,Completed
R012063,E00265,2026_H1,2026-06-15,2,4,False,Completed
R012064,E04957,2026_H1,2026-06-15,3,4,False,Completed
R012065,E02091,2026_H1,2026-06-15,3,4,False,Completed
R012066,E01785,2026_H1,2026-06-15,5,3,False,Pending
R012067,E03371,2026_H1,2026-06-15,4,5,True,Cancelled
R012068,E00552,2026_H1,2026-06-15,2,3,False,Completed
R012069,E04968,2026_H1,2026-06-15,5,4,False,Completed
R012070,E02055,2026_H1,2026-06-15,3,2,False,Completed
R012071,E04482,2026_H1,2026-06-15,5,3,False,Completed
R012072,E00902,2026_H1,2026-06-15,3,3,False,Completed
R012073,E00273,2026_H1,2026-06-15,3,3,False,Completed
R012074,E04358,2026_H1,2026-06-15,3,3,False,Completed
R012075,E03943,2026_H1,2026-06-15,3,3,False,Completed
R012076,E02369,2026_H1,2026-06-15,2,3,False,Completed
R012077,E00656,2026_H1,2026-06-15,4,3,True,Completed
R012078,E00041,2026_H1,2026-06-15,3,1,False,Cancelled
R012079,E04330,2026_H1,2026-06-15,3,4,False,Completed
R012080,E03337,2026_H1,2026-06-15,3,3,False,Completed
R012081,E02059,2026_H1,2026-06-15,2,3,False,Completed
R012082,E01850,2026_H1,2026-06-15,4,2,False,Completed
R012083,E00309,2026_H1,2026-06-15,2,5,False,Completed
R012084,E04712,2026_H1,2026-06-15,4,3,False,Completed
R012085,E01204,2026_H1,2026-06-15,3,3,False,Completed
R012086,E02412,2026_H1,2026-06-15,1,1,False,Completed
R012087,E04795,2026_H1,2026-06-15,2,4,False,Completed
R012088,E00080,2026_H1,2026-06-15,3,3,False,Completed
R012089,E03924,2026_H1,2026-06-15,3,3,True,Completed
R012090,E01229,2026_H1,2026-06-15,4,3,False,Completed
R012091,E04095,2026_H1,2026-06-15,3,4,False,Completed
R012092,E03040,2026_H1,2026-06-15,2,2,True,Completed
R012093,E02279,2026_H1,2026-06-15,2,3,False,Completed
R012094,E02714,2026_H1,2026-06-15,5,2,False,Completed
R012095,E03089,2026_H1,2026-06-15,4,4,True,Completed
R012096,E04170,2026_H1,2026-06-15,2,2,False,Completed
R012097,E03405,2026_H1,2026-06-15,3,5,False,Completed
R012098,E03930,2026_H1,2026-06-15,3,4,True,Completed
R012099,E01999,2026_H1,2026-06-15,4,3,False,Completed
R012100,E02576,2026_H1,2026-06-15,4,2,False,Completed
R012101,E03249,2026_H1,2026-06-15,3,4,True,Completed
R012102,E01495,2026_H1,2026-06-15,2,2,False,Completed
R012103,E04030,2026_H1,2026-06-15,4,5,False,Completed
R012104,E00589,2026_H1,2026-06-15,4,4,False,Completed
R012105,E00770,2026_H1,2026-06-15,3,3,False,Completed
R012106,E02349,2026_H1,2026-06-15,3,3,False,Completed
R012107,E00502,2026_H1,2026-06-15,4,3,False,Completed
R012108,E04136,2026_H1,2026-06-15,4,5,False,Completed
R012109,E04592,2026_H1,2026-06-15,3,5,True,Completed
R012110,E01419,2026_H1,2026-06-15,3,2,False,Completed
R012111,E01545,2026_H1,2026-06-15,3,2,False,Completed
R012112,E03648,2026_H1,2026-06-15,2,3,False,Completed
R012113,E01837,2026_H1,2026-06-15,2,3,False,Completed
R012114,E03286,2026_H1,2026-06-15,4,2,False,Pending
R012115,E03552,2026_H1,2026-06-15,4,1,False,Cancelled
R012116,E01098,2026_H1,2026-06-15,3,2,False,Completed
R012117,E00927,2026_H1,2026-06-15,2,4,False,Completed
